Date,Last Price,Volume,SMAVG (15)
7/12/2019,2011,2509297,3067414
7/11/2019,2001.07,4317766,3114605
7/10/2019,2017.41,4931902,3019777
7/9/2019,1988.3,4345698,2950699
7/8/2019,1952.32,2883371,2836608
7/5/2019,1942.91,2628359,2834461
7/3/2019,1939,1690294,2845624
7/2/2019,1934.31,2651299,2911494
7/1/2019,1922.19,3203347,3004253
6/28/2019,1893.63,3037358,3148764
6/27/2019,1904.28,2141721,3266823
6/26/2019,1897.83,2441910,3369993
6/25/2019,1878.27,3012347,3489852
6/24/2019,1913.9,2282969,3667636
6/21/2019,1911.3,3933576,4122019
6/20/2019,1918.19,3217153,4167702
6/19/2019,1908.79,2895347,4163015
6/18/2019,1901.37,3895728,4255260
6/17/2019,1886.03,2634342,4208876
6/14/2019,1869.67,2851163,4257898
6/13/2019,1870.3,2795810,4362772
6/12/2019,1855.32,2678335,4372158
6/11/2019,1863.7,4042694,4460610
6/10/2019,1860.63,5371007,4444311
6/7/2019,1804.03,4808246,4402018
6/6/2019,1754.36,3689272,4395323
6/5/2019,1738.5,4239782,4462214
6/4/2019,1729.56,5679121,4488169
6/3/2019,1692.69,9098708,4495122
5/31/2019,1775.07,4618819,4269741
5/30/2019,1816.32,3146850,4315704
5/29/2019,1819.19,4279025,4377818
5/28/2019,1836.43,3199965,4486026
5/24/2019,1823.28,3369673,4633884
5/23/2019,1815.48,4424265,4834677
5/22/2019,1859.68,2936601,4803920
5/21/2019,1857.52,4005122,4815944
5/20/2019,1858.97,3798198,4782670
5/17/2019,1869,4736618,4797541
5/16/2019,1907.57,4707822,5043937
5/15/2019,1871.15,4692642,5136689
5/14/2019,1840.12,4629107,5068898
5/13/2019,1822.68,5783410,5069654
5/10/2019,1889.98,5717994,4909013
5/9/2019,1899.87,5308263,4711139
5/8/2019,1917.77,4078568,4550156
5/7/2019,1921,5902134,4481226
5/6/2019,1950.55,5417841,4336046
5/3/2019,1962.46,6381564,4182484
5/2/2019,1900.82,3962915,3934035
5/1/2019,1911.52,3116964,3867439
4/30/2019,1926.52,3506007,3907266
4/29/2019,1938.43,4021255,3923722
4/26/2019,1950.63,8432563,3898337
4/25/2019,1902.25,6099101,3577757
4/24/2019,1901.75,3675781,3436523
4/23/2019,1923.77,4640441,3421345
4/22/2019,1887.31,3373807,3394566
4/18/2019,1861.69,2749882,3391031
4/17/2019,1864.82,2893517,3410570
4/16/2019,1863.04,3044618,3505989
4/15/2019,1844.87,3724423,3627406
4/12/2019,1843.06,3114413,3719365
4/11/2019,1844.07,2654842,3935936
4/10/2019,1847.33,2963973,4143467
4/9/2019,1835.84,3714368,4363577
4/8/2019,1849.86,3752841,4540230
4/5/2019,1837.28,3640476,4651978
4/4/2019,1818.86,3623867,4912671
4/3/2019,1820.7,3980590,4867521
