Date,Last Price,Volume,SMAVG (15)
7/2/2019,136.58,15237843,23214080
7/1/2019,135.68,22676730,23792474
6/28/2019,133.96,30042968,24045832
6/27/2019,134.15,16557482,24302006
6/26/2019,133.93,23657744,24628772
6/25/2019,133.43,33327420,24713330
6/24/2019,137.78,20628840,24450346
6/21/2019,136.97,36727892,25607332
6/20/2019,136.95,33042592,24935256
6/19/2019,135.69,23744440,23854392
6/18/2019,135.16,25934458,23788972
6/17/2019,132.85,14517785,23601898
6/14/2019,132.45,17821704,23575604
6/13/2019,132.32,17200848,23961078
6/12/2019,131.49,17092464,23840786
6/11/2019,132.1,23913732,23720840
6/10/2019,132.6,26477098,23707052
6/7/2019,131.4,33885588,23659948
6/6/2019,127.82,21458960,23408390
6/5/2019,125.83,24926140,23625974
6/4/2019,123.16,29382642,23648652
6/3/2019,119.84,37983636,23952804
5/31/2019,123.68,26646768,23481568
5/30/2019,125.73,16829612,23520838
5/29/2019,124.94,22763140,24293464
5/28/2019,126.16,23128360,25177100
5/24/2019,126.24,14123358,25251172
5/23/2019,126.18,23603810,25970358
5/22/2019,127.67,15396485,26220114
5/21/2019,126.9,15293260,26981794
5/20/2019,126.22,23706934,27573344
5/17/2019,128.07,25770540,27081160
5/16/2019,128.93,30112216,26940120
5/15/2019,126.02,24722708,27468232
5/14/2019,124.73,25266316,27903850
5/13/2019,123.35,33944924,27821130
5/10/2019,127.13,30915084,26601384
5/9/2019,125.5,27235836,26406444
5/8/2019,125.51,28418996,25877452
5/7/2019,125.52,36017660,24920970
5/6/2019,128.15,24239464,23572632
5/3/2019,128.9,24911126,23273010
5/2/2019,126.21,27350160,22559544
5/1/2019,127.88,26821692,21834678
4/30/2019,130.6,24166504,21220696
4/29/2019,129.77,16324183,20617342
4/26/2019,129.89,23654932,20584146
4/25/2019,129.15,38033892,20348006
4/24/2019,125.01,31256980,19336464
4/23/2019,125.44,24025520,18462152
4/22/2019,123.76,15648724,18379724
4/18/2019,123.37,27990998,19029792
4/17/2019,121.77,19300938,18386042
4/16/2019,120.77,14071787,18614876
4/15/2019,121.05,15792572,19416600
4/12/2019,120.95,19745144,20168236
4/11/2019,120.33,14209121,21093530
4/10/2019,120.19,16477169,22136550
4/9/2019,119.28,17611980,22912296
4/8/2019,119.93,15116186,24244076
4/5/2019,119.89,15826245,25316838
4/4/2019,119.36,20112848,27903798
4/3/2019,119.97,22860744,28613834
4/2/2019,119.19,18142296,29457368
4/1/2019,119.02,22789104,29990064
3/29/2019,117.94,25399752,30236898
3/28/2019,116.93,18334756,30064810
3/27/2019,116.77,22733428,30531756
3/26/2019,117.91,26097664,30195326
3/25/2019,117.66,27067116,29758038
3/22/2019,117.05,33624528,29727430
3/21/2019,120.22,29854446,29052540
3/20/2019,117.52,28113344,29001172
3/19/2019,117.65,37588696,28559420
3/18/2019,117.57,31207596,27489290
3/15/2019,115.91,54630660,26992156
3/14/2019,114.59,30763368,25200994
3/13/2019,114.5,35513772,25087650
3/12/2019,113.62,26132716,24160578
3/11/2019,112.83,26491618,23620960
3/8/2019,110.51,22818430,23628646
3/7/2019,110.39,25338954,23559730
3/6/2019,111.75,17686996,23096790
3/5/2019,111.7,19538318,23588098
3/4/2019,112.26,26608014,23546484
3/1/2019,112.53,23501168,23203356
2/28/2019,112.03,29083934,23620658
2/27/2019,112.17,21487062,23055714
2/26/2019,112.36,21536732,23444934
2/25/2019,111.59,23750600,24096836
2/22/2019,110.97,27763218,24882510
2/21/2019,109.41,29063232,26740722
2/20/2019,107.15,21607672,28101296
2/19/2019,108.17,18038460,28760154
2/15/2019,108.22,26606886,29522706
2/14/2019,106.9,21784704,29830126
2/13/2019,106.81,18394868,29922134
2/12/2019,106.89,25056596,30420764
2/11/2019,105.25,18914124,30908408
2/8/2019,105.67,21461092,32142638
2/7/2019,105.27,29760696,32604766
2/6/2019,106.03,20609760,32610978
2/5/2019,107.22,27325364,33342834
2/4/2019,105.74,31315282,33416948
2/1/2019,102.78,35535688,33216876
1/31/2019,104.43,55636392,32852334
1/30/2019,106.38,49471864,31295298
1/29/2019,102.94,31490548,30098134
1/28/2019,105.08,29476720,30375840
1/25/2019,107.17,31218192,31348100
1/24/2019,106.2,23164838,32105448
1/23/2019,106.71,25874294,32916416
1/22/2019,105.68,32371252,33403046
1/18/2019,107.71,37427588,33789584
1/17/2019,106.12,28393016,34594312
1/16/2019,105.38,29853864,36143764
1/15/2019,105.01,31587616,37082520
1/14/2019,102.05,28437080,42392816
1/11/2019,102.8,28314202,45185956
1/10/2019,103.6,30067556,47844888
1/9/2019,104.27,32280840,49128332
1/8/2019,102.8,31514416,50773428
1/7/2019,102.06,35656136,51808676
1/4/2019,101.93,44060620,51520492
1/3/2019,97.4,42578408,50995320
1/2/2019,101.12,35329344,50982220
12/31/2018,101.57,33173764,51347032
12/28/2018,100.39,38169312,52138444
12/27/2018,101.18,49498508,52867652
12/26/2018,100.56,51634792,52580884
12/24/2018,94.13,43935192,51454084
12/21/2018,98.23,111242072,50769444
12/20/2018,101.51,70334184,45228188
12/19/2018,103.69,68198184,43658472
12/18/2018,103.97,49319196,41053560
12/17/2018,102.89,56957312,39921356
12/14/2018,106.03,47043136,37045744
12/13/2018,109.45,31333362,35784908
12/12/2018,109.08,36183020,37966180
12/11/2018,108.59,42381948,38538908
12/10/2018,107.59,40801524,37946920
12/7/2018,104.82,45044936,37793828
12/6/2018,109.19,49107432,37423840
12/4/2018,108.52,45196984,36508316
12/3/2018,112.09,34732772,35736640
11/30/2018,110.89,33665624,35557068
11/29/2018,110.19,28123196,35022300
11/28/2018,111.12,46788460,35674204
11/27/2018,107.14,29124486,34177656
11/26/2018,106.47,32336164,34097500
11/23/2018,103.07,13823099,34453768
11/21/2018,103.11,28130620,35757840
11/20/2018,101.71,64052456,37286624
11/19/2018,104.62,44773900,37373188
11/16/2018,108.29,33502120,38065728
11/15/2018,107.28,38505164,39533792
11/14/2018,104.97,39495140,41076568
11/13/2018,106.94,35374584,42703412
11/12/2018,106.87,33621808,43263132
11/9/2018,109.57,32039224,42791388
11/8/2018,111.75,25644104,42841136
11/7/2018,111.96,37901704,43298608
11/6/2018,107.72,24340248,42541712
11/5/2018,107.51,27922144,43026372
11/2/2018,106.16,37680192,43302772
11/1/2018,105.92,33384200,43973564
10/31/2018,106.81,51062384,46008236
10/30/2018,103.73,65350880,46695832
10/29/2018,103.85,55162000,44085680
10/26/2018,106.96,55523104,42384252
10/25/2018,108.3,61646820,40620636
10/24/2018,102.32,63897760,38832296
10/23/2018,108.1,43770428,35682312
10/22/2018,109.63,26545608,34150100
10/19/2018,108.66,32785476,33639264
10/18/2018,108.5,32506192,32896754
10/17/2018,110.71,26548244,32002428
10/16/2018,111,31610164,31522680
10/15/2018,107.6,32068104,30926536
10/12/2018,109.57,47742108,30610960
10/11/2018,105.91,63904280,32176800
10/10/2018,106.16,61376316,29497482
10/9/2018,112.26,26198594,26854290
10/8/2018,110.85,29640588,26585778
10/5/2018,112.13,29068860,25992174
10/4/2018,112.79,34821716,25329074
10/3/2018,115.17,16648018,24744666
10/2/2018,115.15,20787240,24894204
10/1/2018,115.61,18883080,25128506
9/28/2018,114.37,21647812,25251494
9/27/2018,114.41,19091300,25308216
9/26/2018,113.98,19352024,25600638
9/25/2018,114.45,22668014,26501992
9/24/2018,114.67,27334460,26499768
9/21/2018,114.26,71229696,26225652
9/20/2018,113.57,23714512,22996918
9/19/2018,111.7,21728428,22803820
9/18/2018,113.21,22170934,22632028
9/17/2018,112.14,20736516,22464788
9/14/2018,113.37,19122348,22231288
9/13/2018,112.91,26055620,22167646
9/12/2018,111.71,18891064,21630648
9/11/2018,111.24,24301774,21896700
9/10/2018,109.38,20727906,21470862
