Date,Last Price,Volume,SMAVG (15)
12/14/2018,1051.71,1817949,1888642
12/13/2018,1073.54,1249403,1866457
12/12/2018,1073.73,1447973,1964693
12/11/2018,1061.65,1692576,2020440
12/10/2018,1053.18,1682646,2025489
12/7/2018,1046.58,2134111,2051923
12/6/2018,1078.08,2371825,2025203
12/4/2018,1062.47,2281485,1952913
12/3/2018,1116.36,2876449,1914153
11/30/2018,1109.65,2983340,1838610
11/29/2018,1094.58,1550523,1752066
11/28/2018,1091.79,2302121,1793324
11/27/2018,1052.28,1652433,1735384
11/26/2018,1055.94,1577941,1776413
11/23/2018,1030.1,708859,1816031
11/21/2018,1043.43,1485172,1902546
11/20/2018,1030.45,2722934,2039922
11/19/2018,1027.42,2284191,2057621
11/16/2018,1068.27,1768308,2176305
11/15/2018,1071.05,2079154,2413210
11/14/2018,1054.58,1733302,2517788
11/13/2018,1047.97,1287475,2566520
11/12/2018,1049.36,1700091,2606306
11/9/2018,1077.02,1743298,2583356
11/8/2018,1094.63,1685193,2604755
11/7/2018,1108.24,2169392,2646249
11/6/2018,1069.57,1433013,2620464
11/5/2018,1055.73,2267870,2652855
11/2/2018,1071.49,2172215,2601927
11/1/2018,1085.98,2006575,2621707
10/31/2018,1090.58,3545821,2713587
10/30/2018,1049.51,2988418,2673800
10/29/2018,1034.73,4064452,2586887
10/26/2018,1083.75,5321883,2469893
10/25/2018,1103.59,3647814,2221301
10/24/2018,1057.12,2464295,2133366
10/23/2018,1114.91,1884255,2056592
10/22/2018,1111.37,1355842,2064905
10/19/2018,1105.18,2064289,2085140
10/18/2018,1097.91,2307596,2066238
10/17/2018,1127.59,1782614,2033308
10/16/2018,1133.08,1918879,2039969
10/15/2018,1102.44,1503956,2022564
10/12/2018,1120.54,2468920,2026133
10/11/2018,1090.74,3384775,2165613
10/10/2018,1092.16,2949006,2037458
10/9/2018,1145.17,1684728,1927396
10/8/2018,1155.92,2309539,1922795
10/5/2018,1167.83,1593012,1882478
10/4/2018,1177.07,2328778,1856862
10/3/2018,1211.53,1312686,1835171
10/2/2018,1207.64,2008956,1866714
10/1/2018,1208.53,1659364,1830296
9/28/2018,1207.08,1780759,1811934
9/27/2018,1207.36,1813652,1802097
9/26/2018,1194.06,1882524,1837368
9/25/2018,1193.89,1657809,1891826
9/24/2018,1179.56,1557479,1919497
9/21/2018,1172.12,4561119,1956693
9/20/2018,1191.57,1462455,1752966
9/19/2018,1174.27,1298084,1778577
9/18/2018,1167.11,1615701,1783139
9/17/2018,1159.83,1704790,1770692
9/14/2018,1177.98,1208767,1738549
9/13/2018,1182.14,2003418,1740188
9/12/2018,1171.6,1785833,1680949
9/11/2018,1189.99,1462688,1638833
9/10/2018,1175.06,1383938,1615399
9/7/2018,1177.59,1633190,1633445
9/6/2018,1183.99,2342722,1631819
9/5/2018,1199.1,2699394,1599141
9/4/2018,1211.31,2072869,1512781
8/31/2018,1231.8,2115424,1466648
8/30/2018,1254.44,1505219,1414579
8/29/2018,1264.65,1846615,1405319
8/28/2018,1245.86,1366516,1396789
8/27/2018,1256.27,1428992,1447372
8/24/2018,1236.75,1222653,1425833
8/23/2018,1221.16,1233347,1415206
8/22/2018,1221.75,1114832,1448662
8/21/2018,1217.41,1154093,1497655
8/20/2018,1221.95,1111173,1551990
8/17/2018,1215.85,1654629,1624234
8/16/2018,1224.06,1608799,1675132
8/15/2018,1232.22,1852558,1750165
8/14/2018,1258.14,1403991,1798357
8/13/2018,1248.64,1380882,2063426
8/10/2018,1252.51,1334387,2189521
8/9/2018,1264.46,1366318,2227121
8/8/2018,1261.33,1718664,2263826
8/7/2018,1255.84,2125256,2279074
8/6/2018,1237.67,1105916,2271266
8/3/2018,1238.16,1063244,2286821
8/2/2018,1241.13,1735180,2324728
8/1/2018,1232.99,1849740,2356212
7/31/2018,1227.22,1969111,2343738
7/30/2018,1230.04,2194837,2283578
7/27/2018,1252.89,2418090,2209202
7/26/2018,1285.5,2734302,2120727
7/25/2018,1275.94,2575437,2033754
7/24/2018,1258.15,5380032,1916885
7/23/2018,1211,3272304,1635618
7/20/2018,1197.88,1898376,1522673
7/19/2018,1199.1,1916892,1495226
7/18/2018,1212.91,1947397,1482557
7/17/2018,1213.08,2008133,1468359
7/16/2018,1196.51,1339237,1526758
7/13/2018,1204.42,1631857,1551543
7/12/2018,1201.26,2207431,1592638
7/11/2018,1171.46,1662633,1617759
7/10/2018,1167.14,1066704,1664526
7/9/2018,1167.28,1079201,1703540
7/6/2018,1155.08,1090967,1779719
7/5/2018,1141.29,1429710,1825063
7/3/2018,1116.28,822394,1844087
7/2/2018,1142.11,1161040,1876235
6/29/2018,1129.19,1578116,1881483
6/28/2018,1126.78,1486675,1867224
6/27/2018,1116.94,1726866,1888472
6/26/2018,1132.62,1734414,1889795
6/25/2018,1139.28,2884131,1884049
6/22/2018,1169.29,1711003,1840954
6/21/2018,1169.44,2248277,1937560
6/20/2018,1184.07,2584260,2052232
6/19/2018,1178.69,2364127,1975567
6/18/2018,1183.58,1651913,1938212
6/15/2018,1159.27,2221891,1902162
6/14/2018,1160.11,1771120,1822716
6/13/2018,1144.23,1715074,1783774
6/12/2018,1148.19,1304612,1743523
6/11/2018,1140.9,1239770,1740482
6/8/2018,1132.71,1364226,1776107
6/7/2018,1134.42,1805388,1770952
6/6/2018,1146.95,1746719,1736020
6/5/2018,1151.02,1648222,1738701
6/4/2018,1153.04,2237701,1759946
6/1/2018,1135,3160100,1712447
5/31/2018,1100,3968362,1623152
5/30/2018,1077.47,1434282,1515793
5/29/2018,1068.07,1803805,1506942
5/25/2018,1084.08,1111161,1501353
5/24/2018,1085.45,1030194,1550249
5/23/2018,1085.96,1186998,1612507
5/22/2018,1075.31,1111299,1649032
5/21/2018,1084.01,1258999,1692696
5/18/2018,1069.64,1774149,1723738
5/17/2018,1081.26,1286907,1741279
5/16/2018,1084.09,1281406,1825241
5/15/2018,1084.87,1786926,1932684
5/14/2018,1106.6,1966893,2240958
5/11/2018,1103.38,1525218,2341798
5/10/2018,1105.47,1820676,2381563
5/9/2018,1088.95,2357979,2393134
5/8/2018,1058.59,1301524,2339689
5/7/2018,1059.46,1719971,2434867
5/4/2018,1051,1844600,2419457
5/3/2018,1026.3,1964066,2381181
5/2/2018,1026.05,1734872,2359897
5/1/2018,1040.75,1766256,2357773
4/30/2018,1018.58,1724632,2362468
4/27/2018,1031.45,2037263,2358226
4/26/2018,1043.31,2546332,2356188
4/25/2018,1022.99,2893047,2305883
4/24/2018,1022.64,6411038,2282093
4/23/2018,1073.81,3479496,2025767
4/20/2018,1077.32,2121692,2010693
4/19/2018,1089.45,1994247,2100372
4/18/2018,1075.39,1556298,2226418
4/17/2018,1079.36,2729197,2325386
4/16/2018,1046.1,1488822,2363383
4/13/2018,1036.04,1270461,2430392
4/12/2018,1037.29,1644794,2576736
4/11/2018,1025.06,1703015,2616740
4/10/2018,1036.5,1836678,2685196
4/9/2018,1020.09,1661012,2774938
4/6/2018,1009.95,2006683,2859721
4/5/2018,1032.64,1791761,2837215
4/4/2018,1029.71,2536198,2857330
4/3/2018,1018.68,2566146,2832050
4/2/2018,1012.63,3253387,2808660
3/29/2018,1037.14,3466876,2733974
3/28/2018,1005.18,3884943,2615724
3/27/2018,1006.94,3040809,2459223
3/26/2018,1054.09,3299151,2334440
3/23/2018,1026.55,2493971,2209988
3/22/2018,1053.15,3465608,2210933
3/21/2018,1094,2244865,2164350
3/20/2018,1095.8,2729857,2179000
3/19/2018,1100.07,3182796,2140220
3/16/2018,1134.42,2932759,2031075
3/15/2018,1150.61,1669094,1919867
3/14/2018,1148.89,2093482,1901963
3/13/2018,1139.91,2156999,1900686
3/12/2018,1165.93,2215304,1869396
3/9/2018,1160.84,2133087,1854869
3/8/2018,1129.38,1693133,1837314
3/7/2018,1115.04,1537429,1862119
3/6/2018,1100.9,1169068,1864908
3/5/2018,1094.76,1432369,1974437
3/2/2018,1084.14,2508145,2206811
3/1/2018,1071.41,2766856,2262241
2/28/2018,1103.92,2464619,2250924
2/27/2018,1117.51,2148159,2342051
2/26/2018,1143.7,1545619,2477338
2/23/2018,1128.09,1264638,2767105
2/22/2018,1109.9,1400536,2927843
2/21/2018,1113.75,2074321,2954549
2/20/2018,1103.59,1687656,2940720
2/16/2018,1095.5,1997405,2933190
2/15/2018,1091.36,1869763,2940597
2/14/2018,1072.7,2065202,2915896
2/13/2018,1054.14,1579258,2901978
2/12/2018,1054.56,2812011,2927151
2/9/2018,1046.27,4917970,2838185
2/8/2018,1007.71,3339601,2612158
2/7/2018,1055.41,2597094,2481176
2/6/2018,1084.43,3831524,2400803
2/5/2018,1062.39,4177469,2266909
2/2/2018,1119.2,5892122,2117031
2/1/2018,1181.59,3675709,1798971
1/31/2018,1182.22,1801135,1623034
1/30/2018,1177.37,1866883,1592317
1/29/2018,1186.48,1574708,1550006
1/26/2018,1187.56,2108502,1545860
1/25/2018,1182.14,1499247,1492132
1/24/2018,1171.29,1856429,1496578
1/23/2018,1176.17,1956865,1478701
1/22/2018,1164.16,1477520,1426932
1/19/2018,1143.5,1527554,1394714
1/18/2018,1135.97,1374873,1367291
1/17/2018,1139.1,1391510,1336884
1/16/2018,1130.7,1823100,1303413
1/12/2018,1130.65,1929306,1267341
1/11/2018,1112.05,1121216,1234480
1/10/2018,1110.14,1036655,1247567
1/9/2018,1112.79,1340381,1279430
1/8/2018,1114.21,1232221,1402604
1/5/2018,1110.29,1512526,1423665
1/4/2018,1095.76,1302569,1415099
1/3/2018,1091.52,1565945,1441199
1/2/2018,1073.21,1588268,1414315
12/29/2017,1053.4,1180340,1412329
12/28/2017,1055.95,994249,1436525
12/27/2017,1060.2,1116203,1465945
12/26/2017,1065.85,918767,1521523
12/22/2017,1068.86,889446,1589529
12/21/2017,1070.85,1282025,1656104
12/20/2017,1073.56,1436391,1720942
12/19/2017,1079.78,1317519,1811405
12/18/2017,1085.09,1514601,1844982
12/15/2017,1072,3187985,1862108
12/14/2017,1057.47,1548139,1704600
